date,machine_id,shift,product_type,units_produced,defective_units,downtime_minutes,production_time_minutes,operator_id,factory_location
26-01-24,MCH001,Morning,Nut,502,12,21,480,OP104,Aurangabad
26-01-24,MCH001,Evening,Shaft,620,24,40,450,OP105,Nagpur
26-01-24,MCH001,Night,Bearing,515,7,11,500,OP113,Nagpur
26-01-24,MCH002,Morning,Bolt,485,9,59,480,OP101,Nagpur
26-01-24,MCH002,Evening,Shaft,645,10,19,450,OP109,Nagpur
26-01-24,MCH002,Night,Bearing,464,17,25,500,OP117,Nagpur
26-01-24,MCH003,Morning,Nut,580,22,41,480,OP112,Pune
26-01-24,MCH003,Evening,Bearing,587,15,25,450,OP119,Mumbai
26-01-24,MCH003,Night,Nut,595,6,56,500,OP115,Mumbai
26-01-24,MCH004,Morning,Bearing,631,7,45,480,OP119,Mumbai
26-01-24,MCH004,Evening,Gear,420,14,17,450,OP116,Pune
26-01-24,MCH004,Night,Shaft,519,13,45,500,OP100,Aurangabad
26-01-24,MCH005,Morning,Shaft,447,5,14,480,OP117,Aurangabad
26-01-24,MCH005,Evening,Bolt,631,15,59,450,OP101,Pune
26-01-24,MCH005,Night,Bolt,478,21,27,500,OP112,Nagpur
27-01-24,MCH001,Morning,Gear,486,9,12,480,OP112,Nashik
27-01-24,MCH001,Evening,Gear,508,23,28,450,OP102,Nagpur
27-01-24,MCH001,Night,Nut,547,12,35,500,OP113,Nashik
27-01-24,MCH002,Morning,Bolt,610,11,55,480,OP118,Mumbai
27-01-24,MCH002,Evening,Shaft,660,9,34,450,OP107,Aurangabad
27-01-24,MCH002,Night,Shaft,622,12,44,500,OP108,Mumbai
27-01-24,MCH003,Morning,Gear,448,8,8,480,OP113,Pune
27-01-24,MCH003,Evening,Nut,616,22,14,450,OP103,Nashik
27-01-24,MCH003,Night,Nut,657,17,57,500,OP115,Mumbai
27-01-24,MCH004,Morning,Shaft,410,14,19,480,OP116,Pune
27-01-24,MCH004,Evening,Nut,552,12,18,450,OP117,Aurangabad
27-01-24,MCH004,Night,Gear,612,16,36,500,OP118,Nagpur
27-01-24,MCH005,Morning,Gear,521,11,53,480,OP111,Mumbai
27-01-24,MCH005,Evening,Nut,548,17,25,450,OP107,Nashik
27-01-24,MCH005,Night,Shaft,655,15,29,500,OP112,Mumbai
28-01-24,MCH001,Morning,Bolt,428,19,56,480,OP117,Aurangabad
28-01-24,MCH001,Evening,Bolt,677,15,41,450,OP100,Nashik
28-01-24,MCH001,Night,Gear,422,11,48,500,OP114,Nagpur
28-01-24,MCH002,Morning,Gear,510,12,46,480,OP115,Aurangabad
28-01-24,MCH002,Evening,Bolt,660,7,5,450,OP103,Mumbai
28-01-24,MCH002,Night,Gear,409,18,43,500,OP101,Nagpur
28-01-24,MCH003,Morning,Gear,485,14,30,480,OP111,Pune
28-01-24,MCH003,Evening,Bolt,419,15,20,450,OP118,Nagpur
28-01-24,MCH003,Night,Nut,585,8,51,500,OP103,Mumbai
28-01-24,MCH004,Morning,Bearing,423,7,30,480,OP104,Nagpur
28-01-24,MCH004,Evening,Nut,601,10,50,450,OP103,Pune
28-01-24,MCH004,Night,Nut,419,21,59,500,OP106,Nagpur
28-01-24,MCH005,Morning,Shaft,413,7,28,480,OP104,Aurangabad
28-01-24,MCH005,Evening,Bolt,653,6,34,450,OP117,Aurangabad
28-01-24,MCH005,Night,Bolt,459,23,53,500,OP113,Nagpur
29-01-24,MCH001,Morning,Bolt,475,10,57,480,OP103,Nagpur
29-01-24,MCH001,Evening,Shaft,627,21,59,450,OP100,Aurangabad
29-01-24,MCH001,Night,Gear,512,19,15,500,OP112,Pune
29-01-24,MCH002,Morning,Bolt,597,8,24,480,OP115,Aurangabad
29-01-24,MCH002,Evening,Bearing,474,11,13,450,OP115,Pune
29-01-24,MCH002,Night,Bearing,460,14,54,500,OP102,Nashik
29-01-24,MCH003,Morning,Bolt,512,17,10,480,OP116,Nagpur
29-01-24,MCH003,Evening,Shaft,450,23,46,450,OP102,Nashik
29-01-24,MCH003,Night,Bearing,468,9,24,500,OP116,Mumbai
29-01-24,MCH004,Morning,Shaft,591,9,40,480,OP105,Aurangabad
29-01-24,MCH004,Evening,Bolt,525,11,43,450,OP117,Pune
29-01-24,MCH004,Night,Nut,679,8,10,500,OP108,Aurangabad
29-01-24,MCH005,Morning,Bearing,587,24,28,480,OP103,Aurangabad
29-01-24,MCH005,Evening,Shaft,505,11,39,450,OP113,Mumbai
29-01-24,MCH005,Night,Gear,616,17,10,500,OP111,Nagpur
30-01-24,MCH001,Morning,Shaft,627,15,24,480,OP117,Nashik
30-01-24,MCH001,Evening,Bolt,420,8,54,450,OP100,Mumbai
30-01-24,MCH001,Night,Bearing,559,15,24,500,OP114,Mumbai
30-01-24,MCH002,Morning,Shaft,553,16,18,480,OP104,Nagpur
30-01-24,MCH002,Evening,Gear,481,9,7,450,OP104,Nashik
30-01-24,MCH002,Night,Shaft,560,22,57,500,OP103,Pune
30-01-24,MCH003,Morning,Nut,485,5,21,480,OP101,Mumbai
30-01-24,MCH003,Evening,Gear,442,13,43,450,OP116,Mumbai
30-01-24,MCH003,Night,Bearing,597,6,5,500,OP109,Nagpur
30-01-24,MCH004,Morning,Shaft,401,20,6,480,OP109,Nashik
30-01-24,MCH004,Evening,Nut,524,11,26,450,OP111,Nashik
30-01-24,MCH004,Night,Bearing,537,7,55,500,OP116,Aurangabad
30-01-24,MCH005,Morning,Bearing,553,8,50,480,OP119,Aurangabad
30-01-24,MCH005,Evening,Shaft,491,18,31,450,OP108,Aurangabad
30-01-24,MCH005,Night,Nut,425,21,6,500,OP102,Pune
31-01-24,MCH001,Morning,Nut,441,24,39,480,OP105,Pune
31-01-24,MCH001,Evening,Bolt,577,15,23,450,OP104,Nashik
31-01-24,MCH001,Night,Nut,667,14,12,500,OP108,Nagpur
31-01-24,MCH002,Morning,Shaft,484,12,59,480,OP108,Mumbai
31-01-24,MCH002,Evening,Bolt,667,6,11,450,OP115,Nagpur
31-01-24,MCH002,Night,Gear,658,22,47,500,OP107,Aurangabad
31-01-24,MCH003,Morning,Bolt,528,12,41,480,OP115,Nagpur
31-01-24,MCH003,Evening,Gear,659,10,50,450,OP118,Aurangabad
31-01-24,MCH003,Night,Shaft,415,5,49,500,OP112,Aurangabad
31-01-24,MCH004,Morning,Gear,501,9,29,480,OP102,Aurangabad
31-01-24,MCH004,Evening,Bolt,680,24,38,450,OP104,Nagpur
31-01-24,MCH004,Night,Bolt,664,24,42,500,OP117,Aurangabad
31-01-24,MCH005,Morning,Nut,612,6,26,480,OP102,Aurangabad
31-01-24,MCH005,Evening,Bearing,685,20,25,450,OP100,Nashik
31-01-24,MCH005,Night,Shaft,579,6,45,500,OP118,Mumbai
01-02-24,MCH001,Morning,Bearing,474,20,26,480,OP116,Aurangabad
01-02-24,MCH001,Evening,Gear,538,19,31,450,OP102,Aurangabad
01-02-24,MCH001,Night,Nut,671,6,6,500,OP102,Pune
01-02-24,MCH002,Morning,Nut,547,5,12,480,OP102,Mumbai
01-02-24,MCH002,Evening,Gear,693,19,25,450,OP102,Nagpur
01-02-24,MCH002,Night,Gear,541,8,16,500,OP116,Nashik
01-02-24,MCH003,Morning,Bolt,651,17,19,480,OP117,Pune
01-02-24,MCH003,Evening,Nut,533,6,50,450,OP105,Nagpur
01-02-24,MCH003,Night,Bolt,589,7,23,500,OP113,Aurangabad
01-02-24,MCH004,Morning,Shaft,680,12,28,480,OP113,Pune
01-02-24,MCH004,Evening,Shaft,482,18,55,450,OP102,Nashik
01-02-24,MCH004,Night,Gear,600,24,49,500,OP106,Nashik
01-02-24,MCH005,Morning,Bearing,523,23,51,480,OP119,Nagpur
01-02-24,MCH005,Evening,Gear,563,12,21,450,OP108,Aurangabad
01-02-24,MCH005,Night,Gear,488,18,15,500,OP102,Nashik
02-02-24,MCH001,Morning,Nut,621,13,8,480,OP103,Mumbai
02-02-24,MCH001,Evening,Bearing,524,18,26,450,OP108,Pune
02-02-24,MCH001,Night,Shaft,557,16,39,500,OP110,Nagpur
02-02-24,MCH002,Morning,Bearing,654,9,52,480,OP119,Nashik
02-02-24,MCH002,Evening,Bearing,571,5,57,450,OP108,Pune
02-02-24,MCH002,Night,Bearing,434,21,38,500,OP100,Aurangabad
02-02-24,MCH003,Morning,Gear,475,18,51,480,OP114,Nashik
02-02-24,MCH003,Evening,Bearing,425,24,33,450,OP107,Nashik
02-02-24,MCH003,Night,Nut,437,24,33,500,OP118,Aurangabad
02-02-24,MCH004,Morning,Bearing,427,8,26,480,OP111,Nashik
02-02-24,MCH004,Evening,Gear,593,6,31,450,OP108,Pune
02-02-24,MCH004,Night,Shaft,609,21,16,500,OP105,Nashik
02-02-24,MCH005,Morning,Gear,535,23,46,480,OP100,Nagpur
02-02-24,MCH005,Evening,Bolt,508,21,39,450,OP107,Nagpur
02-02-24,MCH005,Night,Gear,576,17,42,500,OP116,Nashik
03-02-24,MCH001,Morning,Shaft,489,11,25,480,OP116,Nashik
03-02-24,MCH001,Evening,Gear,632,13,28,450,OP104,Pune
03-02-24,MCH001,Night,Bearing,416,23,43,500,OP108,Nashik
03-02-24,MCH002,Morning,Bearing,546,15,17,480,OP113,Pune
03-02-24,MCH002,Evening,Bearing,567,16,23,450,OP111,Nagpur
03-02-24,MCH002,Night,Bearing,508,16,52,500,OP100,Mumbai
03-02-24,MCH003,Morning,Bearing,502,9,12,480,OP113,Pune
03-02-24,MCH003,Evening,Shaft,574,24,22,450,OP117,Aurangabad
03-02-24,MCH003,Night,Bolt,560,8,22,500,OP104,Aurangabad
03-02-24,MCH004,Morning,Shaft,483,21,37,480,OP111,Nashik
03-02-24,MCH004,Evening,Bearing,542,13,43,450,OP101,Pune
03-02-24,MCH004,Night,Bearing,601,6,55,500,OP110,Mumbai
03-02-24,MCH005,Morning,Gear,609,23,58,480,OP108,Aurangabad
03-02-24,MCH005,Evening,Bearing,658,24,10,450,OP101,Nashik
03-02-24,MCH005,Night,Nut,695,6,21,500,OP108,Nashik
04-02-24,MCH001,Morning,Shaft,634,5,59,480,OP112,Nagpur
04-02-24,MCH001,Evening,Nut,612,21,35,450,OP105,Nagpur
04-02-24,MCH001,Night,Bearing,506,22,40,500,OP102,Pune
04-02-24,MCH002,Morning,Bolt,521,16,38,480,OP102,Aurangabad
04-02-24,MCH002,Evening,Bolt,571,19,45,450,OP107,Mumbai
04-02-24,MCH002,Night,Shaft,517,8,37,500,OP106,Aurangabad
04-02-24,MCH003,Morning,Gear,406,8,41,480,OP100,Aurangabad
04-02-24,MCH003,Evening,Bolt,674,14,22,450,OP102,Nashik
04-02-24,MCH003,Night,Bearing,525,15,53,500,OP116,Mumbai
04-02-24,MCH004,Morning,Gear,575,24,16,480,OP105,Aurangabad
04-02-24,MCH004,Evening,Bolt,512,17,54,450,OP104,Nashik
04-02-24,MCH004,Night,Bolt,474,17,8,500,OP113,Nashik
04-02-24,MCH005,Morning,Bolt,633,23,54,480,OP105,Nagpur
04-02-24,MCH005,Evening,Shaft,644,14,41,450,OP104,Aurangabad
04-02-24,MCH005,Night,Nut,434,10,8,500,OP117,Pune
05-02-24,MCH001,Morning,Gear,684,17,51,480,OP119,Nagpur
05-02-24,MCH001,Evening,Bearing,623,20,26,450,OP103,Nagpur
05-02-24,MCH001,Night,Bolt,561,17,26,500,OP118,Mumbai
05-02-24,MCH002,Morning,Nut,508,23,53,480,OP113,Nagpur
05-02-24,MCH002,Evening,Bolt,699,15,43,450,OP103,Pune
05-02-24,MCH002,Night,Shaft,491,7,17,500,OP114,Nashik
05-02-24,MCH003,Morning,Gear,672,7,22,480,OP107,Mumbai
05-02-24,MCH003,Evening,Nut,674,9,43,450,OP107,Nagpur
05-02-24,MCH003,Night,Bolt,544,9,40,500,OP118,Nagpur
05-02-24,MCH004,Morning,Bearing,666,17,51,480,OP111,Nashik
05-02-24,MCH004,Evening,Shaft,404,21,24,450,OP108,Aurangabad
05-02-24,MCH004,Night,Shaft,469,21,55,500,OP118,Aurangabad
05-02-24,MCH005,Morning,Shaft,635,24,36,480,OP105,Aurangabad
05-02-24,MCH005,Evening,Bolt,501,15,37,450,OP114,Nashik
05-02-24,MCH005,Night,Bolt,591,23,54,500,OP116,Nagpur
06-02-24,MCH001,Morning,Nut,618,22,32,480,OP118,Nagpur
06-02-24,MCH001,Evening,Nut,562,20,13,450,OP107,Nagpur
06-02-24,MCH001,Night,Bolt,624,12,23,500,OP105,Nashik
06-02-24,MCH002,Morning,Shaft,412,19,50,480,OP115,Nagpur
06-02-24,MCH002,Evening,Shaft,613,15,7,450,OP109,Nagpur
06-02-24,MCH002,Night,Gear,603,6,45,500,OP102,Nashik
06-02-24,MCH003,Morning,Bolt,418,22,12,480,OP116,Pune
06-02-24,MCH003,Evening,Bearing,691,9,5,450,OP114,Nagpur
06-02-24,MCH003,Night,Gear,631,12,9,500,OP108,Aurangabad
06-02-24,MCH004,Morning,Shaft,434,6,44,480,OP108,Aurangabad
06-02-24,MCH004,Evening,Nut,474,7,12,450,OP102,Nagpur
06-02-24,MCH004,Night,Bolt,572,6,49,500,OP118,Mumbai
06-02-24,MCH005,Morning,Nut,544,6,46,480,OP115,Mumbai
06-02-24,MCH005,Evening,Bolt,412,19,35,450,OP101,Nashik
06-02-24,MCH005,Night,Gear,517,11,57,500,OP106,Pune
07-02-24,MCH001,Morning,Bearing,632,17,25,480,OP118,Nashik
07-02-24,MCH001,Evening,Shaft,680,21,59,450,OP109,Aurangabad
07-02-24,MCH001,Night,Shaft,453,24,24,500,OP117,Aurangabad
07-02-24,MCH002,Morning,Bearing,452,19,26,480,OP103,Nashik
07-02-24,MCH002,Evening,Shaft,663,22,16,450,OP113,Mumbai
07-02-24,MCH002,Night,Nut,647,6,15,500,OP108,Pune
07-02-24,MCH003,Morning,Gear,478,21,33,480,OP117,Mumbai
07-02-24,MCH003,Evening,Nut,663,13,10,450,OP104,Pune
07-02-24,MCH003,Night,Bolt,556,15,5,500,OP110,Pune
07-02-24,MCH004,Morning,Shaft,561,16,8,480,OP103,Nashik
07-02-24,MCH004,Evening,Nut,540,23,53,450,OP105,Nashik
07-02-24,MCH004,Night,Bearing,585,5,31,500,OP109,Nagpur
07-02-24,MCH005,Morning,Nut,634,17,41,480,OP100,Nashik
07-02-24,MCH005,Evening,Bearing,672,8,51,450,OP108,Aurangabad
07-02-24,MCH005,Night,Gear,610,16,41,500,OP109,Nagpur
08-02-24,MCH001,Morning,Shaft,427,13,39,480,OP114,Nashik
08-02-24,MCH001,Evening,Bearing,635,13,11,450,OP108,Mumbai
08-02-24,MCH001,Night,Gear,628,17,40,500,OP101,Pune
08-02-24,MCH002,Morning,Nut,565,15,58,480,OP100,Nagpur
08-02-24,MCH002,Evening,Nut,572,17,38,450,OP108,Mumbai
08-02-24,MCH002,Night,Bearing,402,10,48,500,OP111,Aurangabad
08-02-24,MCH003,Morning,Bolt,464,8,25,480,OP110,Nagpur
08-02-24,MCH003,Evening,Bearing,448,14,57,450,OP111,Mumbai
08-02-24,MCH003,Night,Shaft,445,17,41,500,OP105,Pune
08-02-24,MCH004,Morning,Gear,537,7,29,480,OP102,Aurangabad
08-02-24,MCH004,Evening,Gear,581,24,28,450,OP110,Aurangabad
08-02-24,MCH004,Night,Nut,587,10,5,500,OP119,Pune
08-02-24,MCH005,Morning,Bolt,503,16,31,480,OP109,Pune
08-02-24,MCH005,Evening,Bearing,561,9,10,450,OP106,Pune
08-02-24,MCH005,Night,Bolt,432,11,56,500,OP111,Nagpur
09-02-24,MCH001,Morning,Gear,534,8,51,480,OP118,Nashik
09-02-24,MCH001,Evening,Bearing,663,5,27,450,OP107,Nashik
09-02-24,MCH001,Night,Bearing,531,12,7,500,OP108,Mumbai
09-02-24,MCH002,Morning,Shaft,625,17,19,480,OP111,Aurangabad
09-02-24,MCH002,Evening,Nut,489,12,13,450,OP104,Mumbai
09-02-24,MCH002,Night,Shaft,542,13,21,500,OP111,Pune
09-02-24,MCH003,Morning,Bolt,425,14,49,480,OP118,Nagpur
09-02-24,MCH003,Evening,Nut,580,12,44,450,OP103,Nashik
09-02-24,MCH003,Night,Nut,448,19,56,500,OP105,Pune
09-02-24,MCH004,Morning,Shaft,446,13,50,480,OP117,Pune
09-02-24,MCH004,Evening,Bolt,404,24,56,450,OP108,Pune
09-02-24,MCH004,Night,Bearing,625,19,36,500,OP113,Mumbai
09-02-24,MCH005,Morning,Bolt,477,14,50,480,OP112,Nagpur
09-02-24,MCH005,Evening,Nut,407,16,49,450,OP110,Pune
09-02-24,MCH005,Night,Shaft,608,20,15,500,OP112,Nashik
10-02-24,MCH001,Morning,Nut,555,16,10,480,OP108,Nashik
10-02-24,MCH001,Evening,Bolt,651,20,30,450,OP111,Nagpur
10-02-24,MCH001,Night,Shaft,488,22,23,500,OP105,Mumbai
10-02-24,MCH002,Morning,Gear,659,16,55,480,OP101,Nashik
10-02-24,MCH002,Evening,Bearing,698,20,6,450,OP101,Mumbai
10-02-24,MCH002,Night,Bolt,407,8,51,500,OP100,Pune
10-02-24,MCH003,Morning,Bearing,586,24,28,480,OP117,Aurangabad
10-02-24,MCH003,Evening,Bearing,536,9,14,450,OP103,Aurangabad
10-02-24,MCH003,Night,Nut,555,14,47,500,OP109,Mumbai
10-02-24,MCH004,Morning,Bolt,454,12,52,480,OP104,Pune
10-02-24,MCH004,Evening,Gear,540,17,14,450,OP103,Nashik
10-02-24,MCH004,Night,Gear,433,23,5,500,OP106,Nashik
10-02-24,MCH005,Morning,Bolt,516,7,39,480,OP116,Mumbai
10-02-24,MCH005,Evening,Nut,605,21,22,450,OP112,Nagpur
10-02-24,MCH005,Night,Shaft,580,22,8,500,OP100,Pune
11-02-24,MCH001,Morning,Shaft,457,17,24,480,OP119,Nashik
11-02-24,MCH001,Evening,Shaft,602,13,45,450,OP104,Pune
11-02-24,MCH001,Night,Bearing,677,6,49,500,OP108,Aurangabad
11-02-24,MCH002,Morning,Nut,596,15,55,480,OP102,Mumbai
11-02-24,MCH002,Evening,Shaft,508,11,51,450,OP106,Nagpur
11-02-24,MCH002,Night,Shaft,531,14,24,500,OP114,Aurangabad
11-02-24,MCH003,Morning,Bolt,508,12,45,480,OP115,Aurangabad
11-02-24,MCH003,Evening,Bolt,670,7,41,450,OP100,Nashik
11-02-24,MCH003,Night,Nut,439,8,38,500,OP109,Nashik
11-02-24,MCH004,Morning,Bearing,689,21,27,480,OP119,Nagpur
11-02-24,MCH004,Evening,Bearing,653,13,58,450,OP105,Pune
11-02-24,MCH004,Night,Bearing,537,12,11,500,OP106,Nagpur
11-02-24,MCH005,Morning,Nut,611,7,55,480,OP114,Aurangabad
11-02-24,MCH005,Evening,Gear,437,23,40,450,OP114,Nagpur
11-02-24,MCH005,Night,Bolt,429,9,29,500,OP115,Nashik
12-02-24,MCH001,Morning,Bearing,605,20,51,480,OP103,Nagpur
12-02-24,MCH001,Evening,Shaft,640,20,59,450,OP109,Nashik
12-02-24,MCH001,Night,Shaft,561,13,21,500,OP110,Pune
12-02-24,MCH002,Morning,Gear,672,8,52,480,OP119,Nashik
12-02-24,MCH002,Evening,Nut,501,21,5,450,OP118,Pune
12-02-24,MCH002,Night,Bolt,487,6,44,500,OP114,Pune
12-02-24,MCH003,Morning,Bearing,566,21,38,480,OP108,Pune
12-02-24,MCH003,Evening,Nut,540,10,10,450,OP119,Nagpur
12-02-24,MCH003,Night,Bearing,402,21,53,500,OP111,Pune
12-02-24,MCH004,Morning,Shaft,670,8,36,480,OP103,Pune
12-02-24,MCH004,Evening,Shaft,442,24,39,450,OP107,Pune
12-02-24,MCH004,Night,Bolt,669,6,59,500,OP103,Nagpur
12-02-24,MCH005,Morning,Bearing,567,23,57,480,OP100,Nashik
12-02-24,MCH005,Evening,Nut,412,20,39,450,OP118,Nashik
12-02-24,MCH005,Night,Nut,442,14,29,500,OP119,Aurangabad
13-02-24,MCH001,Morning,Gear,550,6,26,480,OP118,Nagpur
13-02-24,MCH001,Evening,Shaft,406,18,59,450,OP102,Nashik
13-02-24,MCH001,Night,Nut,578,22,56,500,OP115,Pune
13-02-24,MCH002,Morning,Bearing,512,16,57,480,OP110,Nashik
13-02-24,MCH002,Evening,Bearing,539,21,10,450,OP100,Pune
13-02-24,MCH002,Night,Gear,468,5,54,500,OP115,Nashik
13-02-24,MCH003,Morning,Nut,613,9,6,480,OP114,Pune
13-02-24,MCH003,Evening,Bolt,540,24,58,450,OP106,Nagpur
13-02-24,MCH003,Night,Shaft,647,24,33,500,OP117,Pune
13-02-24,MCH004,Morning,Gear,456,12,30,480,OP109,Mumbai
13-02-24,MCH004,Evening,Bearing,405,9,32,450,OP108,Mumbai
13-02-24,MCH004,Night,Bolt,618,21,16,500,OP106,Nashik
13-02-24,MCH005,Morning,Shaft,665,6,29,480,OP102,Aurangabad
13-02-24,MCH005,Evening,Bolt,679,14,42,450,OP110,Nagpur
13-02-24,MCH005,Night,Nut,629,24,31,500,OP108,Aurangabad
14-02-24,MCH001,Morning,Bearing,483,7,51,480,OP101,Mumbai
14-02-24,MCH001,Evening,Gear,533,19,31,450,OP109,Pune
14-02-24,MCH001,Night,Bolt,447,10,45,500,OP103,Aurangabad
14-02-24,MCH002,Morning,Shaft,657,8,5,480,OP118,Pune
14-02-24,MCH002,Evening,Bearing,665,19,26,450,OP118,Nashik
14-02-24,MCH002,Night,Nut,647,8,38,500,OP112,Pune
14-02-24,MCH003,Morning,Nut,467,11,53,480,OP108,Nashik
14-02-24,MCH003,Evening,Shaft,537,8,13,450,OP112,Pune
14-02-24,MCH003,Night,Bolt,682,22,39,500,OP119,Nagpur
14-02-24,MCH004,Morning,Bearing,526,19,19,480,OP103,Nashik
14-02-24,MCH004,Evening,Bolt,472,23,32,450,OP116,Pune
14-02-24,MCH004,Night,Bearing,440,14,54,500,OP119,Pune
14-02-24,MCH005,Morning,Gear,644,19,36,480,OP119,Pune
14-02-24,MCH005,Evening,Bolt,468,15,52,450,OP101,Nagpur
14-02-24,MCH005,Night,Shaft,560,15,20,500,OP117,Mumbai
15-02-24,MCH001,Morning,Bolt,437,23,40,480,OP112,Mumbai
15-02-24,MCH001,Evening,Shaft,490,18,12,450,OP118,Pune
15-02-24,MCH001,Night,Gear,472,10,47,500,OP106,Aurangabad
15-02-24,MCH002,Morning,Gear,683,5,58,480,OP104,Mumbai
15-02-24,MCH002,Evening,Shaft,455,6,47,450,OP105,Aurangabad
15-02-24,MCH002,Night,Nut,513,15,41,500,OP114,Mumbai
15-02-24,MCH003,Morning,Bearing,462,15,17,480,OP103,Nashik
15-02-24,MCH003,Evening,Gear,487,8,32,450,OP114,Nashik
15-02-24,MCH003,Night,Bearing,641,5,42,500,OP105,Nagpur
15-02-24,MCH004,Morning,Bolt,532,21,14,480,OP117,Nagpur
15-02-24,MCH004,Evening,Bearing,483,23,39,450,OP103,Pune
15-02-24,MCH004,Night,Gear,595,16,31,500,OP109,Nagpur
15-02-24,MCH005,Morning,Bearing,460,24,28,480,OP112,Aurangabad
15-02-24,MCH005,Evening,Shaft,509,14,53,450,OP109,Pune
15-02-24,MCH005,Night,Bearing,612,13,10,500,OP118,Nashik
16-02-24,MCH001,Morning,Shaft,438,13,58,480,OP104,Pune
16-02-24,MCH001,Evening,Bearing,475,20,7,450,OP108,Nagpur
16-02-24,MCH001,Night,Nut,486,17,36,500,OP113,Nagpur
16-02-24,MCH002,Morning,Bearing,646,12,25,480,OP101,Aurangabad
16-02-24,MCH002,Evening,Bolt,417,5,34,450,OP116,Mumbai
16-02-24,MCH002,Night,Nut,521,14,51,500,OP118,Mumbai
16-02-24,MCH003,Morning,Bolt,600,14,32,480,OP110,Aurangabad
16-02-24,MCH003,Evening,Gear,551,12,47,450,OP108,Pune
16-02-24,MCH003,Night,Shaft,418,7,14,500,OP107,Pune
16-02-24,MCH004,Morning,Bearing,540,5,38,480,OP115,Pune
16-02-24,MCH004,Evening,Bearing,644,11,28,450,OP116,Nagpur
16-02-24,MCH004,Night,Shaft,681,21,7,500,OP106,Pune
16-02-24,MCH005,Morning,Bolt,502,5,53,480,OP116,Pune
16-02-24,MCH005,Evening,Shaft,650,7,19,450,OP110,Aurangabad
16-02-24,MCH005,Night,Gear,543,13,5,500,OP115,Nashik
17-02-24,MCH001,Morning,Bearing,517,13,11,480,OP113,Nashik
17-02-24,MCH001,Evening,Bolt,546,6,45,450,OP112,Nashik
17-02-24,MCH001,Night,Shaft,580,18,34,500,OP107,Nashik
17-02-24,MCH002,Morning,Nut,447,6,36,480,OP107,Pune
17-02-24,MCH002,Evening,Gear,691,19,32,450,OP119,Pune
17-02-24,MCH002,Night,Bearing,572,22,6,500,OP112,Aurangabad
17-02-24,MCH003,Morning,Bolt,620,14,33,480,OP102,Nashik
17-02-24,MCH003,Evening,Bolt,581,18,44,450,OP103,Aurangabad
17-02-24,MCH003,Night,Shaft,521,15,36,500,OP110,Pune
17-02-24,MCH004,Morning,Gear,558,6,19,480,OP115,Aurangabad
17-02-24,MCH004,Evening,Bearing,535,13,41,450,OP115,Mumbai
17-02-24,MCH004,Night,Nut,608,7,41,500,OP118,Nagpur
17-02-24,MCH005,Morning,Nut,458,11,32,480,OP108,Nagpur
17-02-24,MCH005,Evening,Shaft,614,7,25,450,OP103,Nagpur
17-02-24,MCH005,Night,Bearing,644,14,16,500,OP109,Nagpur
18-02-24,MCH001,Morning,Bolt,666,20,12,480,OP107,Pune
18-02-24,MCH001,Evening,Shaft,439,17,6,450,OP111,Aurangabad
18-02-24,MCH001,Night,Shaft,606,20,21,500,OP101,Aurangabad
18-02-24,MCH002,Morning,Gear,678,22,36,480,OP116,Nashik
18-02-24,MCH002,Evening,Bearing,565,7,34,450,OP100,Aurangabad
18-02-24,MCH002,Night,Shaft,509,17,31,500,OP103,Nagpur
18-02-24,MCH003,Morning,Nut,606,8,36,480,OP105,Mumbai
18-02-24,MCH003,Evening,Gear,603,5,32,450,OP107,Nagpur
18-02-24,MCH003,Night,Bearing,462,10,25,500,OP102,Aurangabad
18-02-24,MCH004,Morning,Gear,519,18,54,480,OP115,Nashik
18-02-24,MCH004,Evening,Shaft,631,11,44,450,OP112,Mumbai
18-02-24,MCH004,Night,Bolt,663,15,37,500,OP105,Aurangabad
18-02-24,MCH005,Morning,Bolt,539,15,35,480,OP109,Nagpur
18-02-24,MCH005,Evening,Gear,562,19,20,450,OP112,Nashik
18-02-24,MCH005,Night,Nut,586,23,58,500,OP110,Nagpur
19-02-24,MCH001,Morning,Shaft,690,10,35,480,OP113,Pune
19-02-24,MCH001,Evening,Bolt,582,19,47,450,OP102,Nagpur
19-02-24,MCH001,Night,Bearing,524,14,23,500,OP103,Nagpur
19-02-24,MCH002,Morning,Bearing,418,15,6,480,OP109,Nashik
19-02-24,MCH002,Evening,Bolt,552,24,52,450,OP118,Mumbai
19-02-24,MCH002,Night,Bearing,582,9,9,500,OP118,Aurangabad
19-02-24,MCH003,Morning,Shaft,449,8,58,480,OP116,Aurangabad
19-02-24,MCH003,Evening,Bearing,565,18,15,450,OP110,Mumbai
19-02-24,MCH003,Night,Bearing,554,22,27,500,OP110,Aurangabad
19-02-24,MCH004,Morning,Shaft,532,13,29,480,OP108,Nashik
19-02-24,MCH004,Evening,Nut,463,11,8,450,OP100,Mumbai
19-02-24,MCH004,Night,Nut,608,18,18,500,OP117,Mumbai
19-02-24,MCH005,Morning,Nut,511,5,59,480,OP110,Aurangabad
19-02-24,MCH005,Evening,Bearing,621,10,7,450,OP112,Mumbai
19-02-24,MCH005,Night,Nut,692,21,42,500,OP101,Mumbai
20-02-24,MCH001,Morning,Bolt,474,12,48,480,OP107,Aurangabad
20-02-24,MCH001,Evening,Nut,407,12,30,450,OP116,Aurangabad
20-02-24,MCH001,Night,Bearing,543,18,47,500,OP106,Nashik
